61670.0533  61673.2867  0.31983975  61670.05231913      -0.00251663      10.97612585    9663.88180152  0.33069232  61670.05319733      -0.01420645       4.78863518    7157.71584607  0.33576592  61670.05241885      -0.00275690       3.65059327    3094.21174524  0.33327291  61670.05154309      -0.00289274       2.86946242    6472.16410437  0.30868654  61670.05278291      -0.01492446       5.24112813    2741.86571508  0.31178285  61670.05294144      -0.01540513       5.04761785    3292.16734414  
61673.2867  61678.0000  0.31961923  61673.28586095      -0.00474515      10.33550589    7783.35546778  0.32845759  61673.28602373      -0.01689509       6.42699348    3648.65809018  0.33553626  61673.28628253      -0.00362076       2.03208053    6528.26541217  0.33377560  61673.28567655      -0.00632772       0.78276839    1703.30114678  0.30945091  61673.26465837      -0.02074628       0.86342905      21.23492288  0.31187401  61673.26030460      -0.01656185       0.96245051      16.49361634  
61678.0000  61679.2667  0.31812967  61677.53173214      -0.00208663      18.41599111    6381.31154299  0.32753946  61677.99919798      -0.00458954      10.73158700    5993.68540779  0.33291100  61677.99900783      -0.00028511      12.60516413    9227.54926120  0.32871455  61677.94828605      -0.00198436      12.55632919    4489.69311892  0.30209368  61677.97485319      -0.00814861      13.28607516    9670.59910083  0.30794026  61677.99873021      -0.00385898      98.42467955    1319.93157373  
61679.2667  61679.3733  0.32553428  61679.26617851      -0.01097224       1.58451790    2572.94962624  0.32131860  61679.26620683      -0.01419591      16.82583296    5795.69265613  0.33001521  61679.26578451      -0.00347859      79.35677314    7777.69714820  0.32566025  61679.26585988      -0.00508219      99.99454088    6053.29368276  0.30799532  61679.26237069      -0.02051111       0.09274248      28.24622682  0.30989188  61679.26216010      -0.01895255       2.66803751      62.10715485  
61679.3733  61679.8800  0.31656393  61679.37306177      -0.00179998       7.96893673     194.94003091  0.32752296  61679.37802432      -0.00873401       3.20162734      28.62293123  0.33156980  61679.37336147      -0.00279849      10.04325912    4414.94786911  0.32702504  61679.37250823      -0.00418417       9.73743915    7890.55205879  0.30414550  61679.37379914      -0.02001656       1.54427266      17.68668071  0.31445640  61679.38627357      -0.01698677       0.53366743      14.90579211  
61679.8800  61683.0000  0.31759286  61679.87918908      -0.00430546       6.15601091    7322.06023073  0.35857643  61679.87786571      -0.04240632       0.30128848    8294.82188885  0.33288376  61679.87895466      -0.00459993      19.54852188    5832.03570143  0.34126771  61679.87808436      -0.02271354       0.39419038    3997.48503649  0.34272446  61674.42529152      -0.17308951       0.28921694       0.30830723  0.33962947  61679.87077893      -0.05329316       0.31474570    1525.47249442  
61683.0000  61695.0000  0.32069740  61682.99900614      -0.00179909       9.20432086    9229.15573158  0.33487725  61682.97685380      -0.00416036       1.41143704    8447.69345805  0.33745153  61682.99747866      -0.00502878       0.36590917    6064.43280354  0.33388286  61682.99788269      -0.00663300       0.33054624     761.81143172  0.31415293  61682.93933322      -0.01431468       0.26193530       4.35524972  0.31513088  61682.99928560      -0.01378866       0.66433267    8480.63421238  
61695.0000  61704.0000  0.32103832  61692.75560117      -0.00124900      17.07956556    8403.28296211  0.32993500  61694.99968850      -0.00765959       0.65003161    3353.34393575  0.33710196  61694.99900400      -0.00137789      12.83370615    7251.27024137  0.33330728  61694.99890312      -0.00232998       3.97647192    6763.95628555  0.31270695  61694.99927890      -0.01075425       0.94135425    9479.29595242  0.31473593  61694.99894463      -0.00631108       0.42210994       7.50349651  
61704.0000  61712.0000  0.31962649  61703.99904728      -0.00175132       9.84792152    9324.09977945  0.32491325  61703.99910807      -0.00861196       3.66895408    9030.17007674  0.33546257  61703.99936974      -0.00127523       3.70666425    7156.38652455  0.33144191  61703.99907319      -0.00225993      10.88634206    7432.60560083  0.30949749  61703.99881153      -0.00941890       1.00626871    6051.71364813  0.30875216  61703.99898709      -0.00863733       3.46007847    7419.39794050  
61712.0000  61712.5267  0.31756154  61711.99909606      -0.00318277       4.14721619     929.39106390  0.32439117  61711.99930354      -0.01297227       4.97338096    8921.37371708  0.33186176  61711.99908211      -0.00305742       9.77939367    8812.93692791  0.32752207  61711.99913780      -0.00382123       5.02088912    9082.10520555  0.31006719  61711.94710203      -0.01858553       0.88003153       6.70812304  0.30508253  61711.99555063      -0.01808561       4.65378594     401.77932652  
61712.5267  61714.0000  0.31746723  61712.52586172      -0.00362552       8.49769991    8229.88817380  0.32862744  61712.52654862      -0.01356339       2.67674439    8740.44590178  0.33313304  61712.52456480      -0.00488722       4.44967113    1590.86024247  0.32964188  61712.51815788      -0.00575781       1.72723136     137.98142678  0.30778289  61712.50965700      -0.01959952       1.53072979      28.14704372  0.31479409  61712.50955238      -0.01885577       0.95735655      20.50577799  
61714.0000  61718.3067  0.32077441  61713.90921288      -0.00606151       0.20564782       7.44272285  0.32878524  61713.99946970      -0.01948754       1.85587910    7462.03245881  0.33407863  61713.99833653      -0.00626283       0.42339980     499.37523121  0.32924046  61713.99841417      -0.00732950       0.69721184     458.47150095  0.33354688  61713.89501058      -0.03623664       0.08170519       5.04076144  0.31388589  61714.04949717      -0.01295244       0.28305297       5.42929797  
61718.3067  61725.0000  0.31951600  61718.30483081      -0.00365774       0.66599248    4904.10407503  0.33245998  61718.30612768      -0.01074135       9.79446451       0.98401244  0.33527073  61718.30428368      -0.00430924       0.42241480    9960.57741990  0.33065064  61718.30505955      -0.00681788       1.43198511    7926.07849509  0.31160498  61718.31746272      -0.01378584       0.82419424      11.70152037  0.31284482  61718.31420911      -0.01393828       1.02712202      14.65697317  
61725.0000  61731.0000  0.31919261  61724.99914658      -0.00269793       2.29732246    8575.06338592  0.32755031  61724.99832660      -0.01423104       2.25759665    9843.49619225  0.33447322  61724.99925733      -0.00430889       8.60697759    1427.46566701  0.33139368  61724.99858288      -0.00460282       1.08928456    3544.96535753  0.30878563  61725.06137096      -0.01126500       0.79768246       7.05341714  0.31053873  61724.98629801      -0.01438286       1.27054000      11.23114391  
61731.0000  61763.0000  0.32041354  61730.92456001      -0.00309212       0.23408351      10.51918292  0.33042026  61730.99881985      -0.00863799       3.13765215    1980.87917565  0.33811974  61730.99801680      -0.00720298       0.50281743    9797.51993754  0.33271560  61730.98586022      -0.00523878       0.23718582     903.37475275  0.31800661  61730.99952144      -0.01567391       0.18178879    9833.99789976  0.31524021  61731.25711648      -0.00474890       0.18906132       2.84005127  
61763.0000  61791.0000  0.32210914  61762.99441657      -0.00398830       0.08163129     178.81907626  0.32590261  61762.99887246      -0.01294099       0.94973657    9946.72937028  0.34010891  61762.99937894      -0.00489494       0.11086421    1853.82816221  0.33496351  61762.99796960      -0.00523694       0.07737460    6013.68441786  0.32030062  61762.99942280      -0.01320970       0.20442049    7431.31034912  0.31498967  61762.93606213      -0.01224162       0.32444561     980.82295490  
